utt_id,path,text,text_enhanced,spkid,start_s,end_s,problems
110622_A1119089025#12004#9005550364936837,110622/A1119089025#12004#9005550364936837.wav,BUỔI SÁNG CHƯA,BUỔI SÁNG CHƯA,110622,2.651227957906712,3.883750976101477,['Tạp âm']
110622_A1119089025#12004#9005548100709119,110622/A1119089025#12004#9005548100709119.wav,YÊU THẦY VIỆT NHẤT,YÊU THẦY VIỆT NHẤT,110622,1.387599829351536,2.323416382252557,['Tạp âm']
110622_A1112079002#1745#9005549068277471,110622/A1112079002#1745#9005549068277471.wav,MỞ BÀI VỀ NHÀ MẸ RU,MỞ BÀI VỀ NHÀ MẸ RU,110622,1.9920546075085328,3.569815281744097,['Tạp âm']
110622_A1112079002#1745#9005549693586655,110622/A1112079002#1745#9005549693586655.wav,MỞ NHẠC VỀ NGHE MẸ RU,MỞ NHẠC VỀ NGHE MẸ RU,110622,1.9004429749715583,4.33979075991566,['Tạp âm']
110622_A1118665278#12002#9005549319408441,110622/A1118665278#12002#9005549319408441.wav,MỞ BỜ LU TÚT,MỞ BLUETOOTH,110622,1.4303498293515358,2.378478242320819,['Tạp âm']
110622_A1118665278#12002#9005549853708181,110622/A1118665278#12002#9005549853708181.wav,MỘT CỘNG MỘT BẰNG MẤY,1+1=MẤY,110622,1.5566922639362908,2.6389973265073943,['Tạp âm']
110622_A1118665278#12002#9005549853782673,110622/A1118665278#12002#9005549853782673.wav,Ờ ẤP PỜ MIU SỊT, Ờ OPEN MUSIC,110622,2.275058964215533,3.49858684649395,['Tạp âm']
110622_A1118618958#12000#9005548878591959,110622/A1118618958#12000#9005548878591959.wav,TÌNH HÌNH MÁY BAY CHIẾN ĐẤU ĐANG NHƯ THẾ NÀO,TÌNH HÌNH MÁY BAY CHIẾN ĐẤU ĐANG  NHƯ THẾ NÀO,110622,1.562553896473265,4.017498009101252,['Tạp âm']
110622_A114844075#12057#9005550437926880,110622/A114844075#12057#9005550437926880.wav,BẬT BÀI RỒI TỚI LUÔN,BẬT BÀI RỒI TỚI LUÔN,110622,1.19312457337884,2.768216087496121,['Tạp âm']
110622_A114844075#12057#9005549699998161,110622/A114844075#12057#9005549699998161.wav,MỞ MẮT RA LÀ BO LÀM GÌ,MỞ MẮT RA  LÀ BO LAM GÌ,110622,3.0454345847554043,4.87209385665529,['Tạp âm']
110622_A114844075#12057#9005550437217703,110622/A114844075#12057#9005550437217703.wav,TẮT NHẠC,TẮT NHẠC,110622,0.9496308304891924,1.7004397042093289,['Tạp âm']
110622_A114171454#12051#9005549398481663,110622/A114171454#12051#9005549398481663.wav,MỞ CHUYỆN CỔ TÍCH,MỞ  CHUYỆN CỔ TÍCH,110622,1.390380006524794,3.1729466813175784,['Tạp âm']
110622_A114171454#12051#9005549917952576,110622/A114171454#12051#9005549917952576.wav,MỞ BÀI CA ĐI HỌC,MỞ BÀI CA ĐI HỌC,110622,1.4464429749715584,2.9352553508635846,['Tạp âm']
110622_A114171454#12051#9005548626387097,110622/A114171454#12051#9005548626387097.wav,TẮT MÁY,TẮT MÁY,110622,1.286834470989761,2.0623720136518777,['Tạp âm']
110622_A1203781495#1736#9005548315795908,110622/A1203781495#1736#9005548315795908.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,1.4583122866894194,2.1600102389078497,['Tạp âm']
110622_A1112688428#1735#9005550276441654,110622/A1112688428#1735#9005550276441654.wav,TOÁN,TOÁN,110622,0.0,1.3005573094425484,"['Tạp âm', 'Đọc khó nghe']"
110622_A1119086491#11987#9005547985628720,110622/A1119086491#11987#9005547985628720.wav,BẬT ĐÈN NHÀ VỆ SINH,BẬT ĐÈN NHÀ VỆ SINH ,110622,1.3792861205915812,2.400637087599545,['Tạp âm']
110622_A1118093340#11942#9005548477903444,110622/A1118093340#11942#9005548477903444.wav,,,110622,1.1152599544937427,3.439020620022756,['Có từ tiếng Anh']
110622_A1119033131#11917#9005549999211108,110622/A1119033131#11917#9005549999211108.wav,KỂ CHUYỆN TRÍ KHÔN CỦA TA ĐÂY,KỂ CHUYỆN TRÍ KHÔN CỦA TA ĐÂY,110622,1.5309872013651875,3.8701518771331056,['Tạp âm']
110622_A1119033131#11917#9005549395062839,110622/A1119033131#11917#9005549395062839.wav,MỞ NHẠC QUAN TÀI,MỞ NHẠC QUAN TÀI,110622,1.1839192263936291,2.236515358361776,['Tạp âm']
110622_A117835402#11922#9005548983480051,110622/A117835402#11922#9005548983480051.wav,MỞ NHẠC Ờ BÔ LÊ RÔ,MỞ NHẠC Ờ BOLERO,110622,2.274212883959044,4.909933873720134,['Tạp âm']
110622_A1204988641#11934#9005548027735894,110622/A1204988641#11934#9005548027735894.wav,BẬT BÌNH NƯỚC LÓNG,BẬT BÌNH NƯỚC LÓNG,110622,1.334333759954493,2.3592308020477817,['Tạp âm']
110622_A117624589#11911#9005549594103648,110622/A117624589#11911#9005549594103648.wav,TẮT ĐÈN PHÒNG NGỦ,TẮT ĐÈN PHÒNG NGỦ,110622,1.1528822525597269,2.357327753645672,['Tạp âm']
110622_A1118093340#11942#9005548359157914,110622/A1118093340#11942#9005548359157914.wav,MAI CA ƠI BẬT BẬT TRUYỆN ,MAIKA ƠI BẬT BẬT TRUYỆN,110622,1.275990898748578,3.704694112627987,['Tạp âm']
110622_A1118642097#11936#9005548720447230,110622/A1118642097#11936#9005548720447230.wav,ĐÁNH NHAU VỚI CON À,ĐÁNH NHAU VỚI CON À,110622,2.0402827076222985,3.2079567690557456,['Tạp âm']
110622_A1118642097#11936#9005550003102762,110622/A1118642097#11936#9005550003102762.wav,BẬT BÀI RỬA BƯỚM,BẬT BÀI RỬA BƯỚM,110622,1.639851962457338,2.9576282694694385,['Tạp âm']
110622_A1112775117#1734#9005550005848483,110622/A1112775117#1734#9005550005848483.wav,RA KHỎI PHÒNG,RA KHỎI PHÒNG,110622,0.913017918088738,2.052812002275312,['Tạp âm']
110622_A114471067#11887#9005549228567896,110622/A114471067#11887#9005549228567896.wav,GIẢM ÂM LƯỢNG,GIẢM ÂM LƯỢNG,110622,0.7975951365187713,2.130274460905988,['Tạp âm']
110622_A114471067#11887#9005549228647284,110622/A114471067#11887#9005549228647284.wav,,,110622,2.045797781569966,4.383852389078498,['Tạp âm']
110622_A1048074683#11970#9005549660543684,110622/A1048074683#11970#9005549660543684.wav,EM NGHE ,EM NGHE ,110622,0.5488617747440265,1.2583873836487738,['Tạp âm']
110622_A1118583448#11968#9005547960581249,110622/A1118583448#11968#9005547960581249.wav,,,110622,2.4267701934015933,5.657211035267348,['Tạp âm']
110622_A117835402#11922#9005547968656396,110622/A117835402#11922#9005547968656396.wav,MỞ NHẠC PHAN MẠNH QUỲNH NGHE,MỞ NHẠC PHAN MẠNH QUỲNH NGHE,110622,1.5944060011376568,3.1748263651877133,['Tạp âm']
110622_A1112315777#1734#9005548970820940,110622/A1112315777#1734#9005548970820940.wav,MỞ QUẠT PHÒNG KHÁCH,MỞ QUẠT PHÒNG KHÁCH,110622,1.240859215017064,2.4990889365480475,['Tạp âm']
110622_A1112315777#1734#9005549907679898,110622/A1112315777#1734#9005549907679898.wav, TẮT ĐÈN PHÒNG KHÁCH, TẮT ĐÈN PHÒNG KHÁCH,110622,1.596350398179749,2.822259406350191,['Audio trống']
110622_A1118784886#11870#9005549395018368,110622/A1118784886#11870#9005549395018368.wav,MỞ MỞ BÀI ANH CÓ THỂ NÓI ĐỪNG XA EM,MỞ MỞ BÀI ANH CÓ THỂ NÓI ĐỪNG XA EM,110622,2.7987241183162683,5.844038538111491,['Tạp âm']
110622_A1118668471#11863#9005549993623117,110622/A1118668471#11863#9005549993623117.wav,EM GỬI ĐỒ XONG RỒI ĐÓ,EM GỬI ĐỒ XONG RỒI ĐÓ,110622,0.9107091865756548,2.4761892650120365,['Đọc khó nghe']
110622_A1118810090#12957#9005548528532144,110622/A1118810090#12957#9005548528532144.wav,BẠN TÊN GÌ,BẠN TÊN GÌ,110622,2.589091446551486,4.297827336452214,['Tạp âm']
110622_A1118272404#12949#9005548449037487,110622/A1118272404#12949#9005548449037487.wav,VÌ SAO MẸ TÔI PHẢI LẤY TIỀN ĐƯỢC THÔI, VÌ SAO MẸ TÔI PHẢI LẤY TIỀN ĐƯỢC THÔI,110622,1.3886719283276452,3.4798053185438,['Tạp âm']
110622_A1112965071#1811#9005547964294668,110622/A1112965071#1811#9005547964294668.wav,QUẢNG YÊN HÔM NAY CÓ MƯA KHÔNG,QUẢNG YÊN HÔM NAY CÓ MƯA KHÔNG,110622,2.269946499702836,4.009664725475924,['Tạp âm']
110622_A1118832116#12910#9005550458295123,110622/A1118832116#12910#9005550458295123.wav,MỞ ĐÈN HAI,MỞ ĐÈN 2,110622,1.0972264297988965,2.1199120455229084,['Tạp âm']
110622_A1119534514#12931#9005550000169338,110622/A1119534514#12931#9005550000169338.wav,GIẢM ÂM LƯỢNG,GIẢM ÂM LƯỢNG,110622,1.302012710422203,2.699500067766871,['Tạp âm']
110622_A1119534514#12931#9005549422210794,110622/A1119534514#12931#9005549422210794.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,1.9937991538094844,3.0145558145259232,['Tạp âm']
110622_A1119534514#12931#9005548016121490,110622/A1119534514#12931#9005548016121490.wav,GIẢM ÂM LƯỢNG,GIẢM ÂM LƯỢNG,110622,1.2398542665238608,2.030992737942455,['Tạp âm']
110622_A1119534514#12931#9005548016220845,110622/A1119534514#12931#9005548016220845.wav,GIẢM ÂM LƯỢNG,GIẢM ÂM LƯỢNG,110622,1.129678047394371,2.1212412850767546,['Tạp âm']
110622_A1119534514#12931#9005548450285799,110622/A1119534514#12931#9005548450285799.wav,MỞ NHẠC SÀN SÀN,MỞ NHẠC SÀN SÀN,110622,1.4208510059673851,3.0664968839925053,['Tạp âm']
110622_A114764694#12984#9005550225026505,110622/A114764694#12984#9005550225026505.wav,CÓ EM ,CÓ EM ,110622,0.5087147758462947,1.1316137840399194,['Tạp âm']
110622_A1119863683#12979#9005550036683204,110622/A1119863683#12979#9005550036683204.wav,HAI ĂN PHÁT ĐẤM KHÔNG,2 ĂN PHÁT ĐẤM KHÔNG,110622,0.0,1.5056001137656427,"['Tạp âm', 'Đọc khó nghe']"
110622_A1112877103#1#9005549880746314,110622/A1112877103#1#9005549880746314.wav,MỞ NHẠC QUÊ HƯƠNG,MỞ NHẠC QUÊ HƯƠNG,110622,1.6487211864830185,3.572226497975014,['Tạp âm']
110622_A1118855824#13020#9005549312108910,110622/A1118855824#13020#9005549312108910.wav,TẮT NHẠC,TẮT NHẠC,110622,1.1937931932131978,2.040777090118418,['Tạp âm']
110622_A1118855824#13020#9005549606468449,110622/A1118855824#13020#9005549606468449.wav,BẬT BỜ LU TÚT,BẬT BLUETOOTH,110622,1.2419080068686137,2.0008824982019204,['Tạp âm']
110622_A114243287#13045#9005550034830126,110622/A114243287#13045#9005550034830126.wav,MỞ TÂN CỔ,MỞ TÂN CỔ,110622,1.2770017064846415,3.892631399317407,['Tạp âm']
110622_A114243287#13045#9005548646917756,110622/A114243287#13045#9005548646917756.wav,MỞ BÀI A LI BA BA,MỞ BÀI ALIBABA,110622,1.0428112562412373,2.5727598368769304,['Tạp âm']
110622_A1113288574#13074#9005549840874288,110622/A1113288574#13074#9005549840874288.wav,TIẾNG EM BÉ KHÓC,TIẾNG EM BÉ KHÓC,110622,1.067611974588523,1.8940942360475763,['Tạp âm']
110622_A1118325910#13067#9005549668915903,110622/A1118325910#13067#9005549668915903.wav,KỂ CHUYỆN MA,KỂ CHUYỆN MA,110622,1.313142873462004,3.109305460750853,['Tạp âm']
110622_A1112211224#1845#9005550000706075,110622/A1112211224#1845#9005550000706075.wav,MỞ NHẠC,MỞ NHẠC,110622,1.3051941075538098,1.92936651246374,['Tạp âm']
110622_A114243287#13045#9005550207356964,110622/A114243287#13045#9005550207356964.wav,TẮT NHẠC,TẮT NHẠC,110622,1.70883976218505,2.5110425793679285,['Tạp âm']
110622_A114243287#13045#9005549622497085,110622/A114243287#13045#9005549622497085.wav,TẮT TIN TỨC CHÀO BUỔI SÁNG,TẮT TIN TỨC CHÀO BUỔI SÁNG,110622,1.858162911255513,4.370809804571781,['Tạp âm']
110622_A1118596231#13082#9005550187701016,110622/A1118596231#13082#9005550187701016.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,2.134578625017825,2.959325968906344,['Tạp âm']
110622_A1118155502#13106#9005550441991456,110622/A1118155502#13106#9005550441991456.wav,HAY LẮM ĐỤNG VÔ CÁI TAY DƠ ĐÓ,HAY LẮM ĐỤNG VÔ CÁI TAY DƠ ĐÓ,110622,2.294427901023891,5.04643401592719,['Tạp âm']
110622_A1118792147#13137#9005548629878392,110622/A1118792147#13137#9005548629878392.wav,BẬT ĐÈN HAI,BẬT ĐÈN 2,110622,1.4803139462054005,2.709681525941178,['Tạp âm']
110622_A1119752834#13141#9005549705791365,110622/A1119752834#13141#9005549705791365.wav,ĂN TẾT RỒI,ĂN TẾT  RỒI,110622,1.2058084698677174,2.3032961096938127,['Đọc khó nghe']
110622_A1112324274#13160#9005548711211486,110622/A1112324274#13160#9005548711211486.wav,BẬT ĐIỆN THOẠI,BẬT ĐIỆN THOẠI ,110622,1.9407109760686223,3.369213550817712,"['Tạp âm', 'Đọc khó nghe']"
110622_A1112324274#13160#9005548666066717,110622/A1112324274#13160#9005548666066717.wav,KIỂM TRA LẠI,KIỂM TRA LẠI,110622,0.2302682982616651,1.0060283859850725,['Đọc khó nghe']
110622_A1118892531#13133#9005550390839126,110622/A1118892531#13133#9005550390839126.wav,MAI CA ƠI MỞ BÀI THẾ CỦA HƯƠNG LY CẤT GIỮ BAO NĂM NAY ,,110622,1.1979013083048922,6.2666329635949936,['Có từ tiếng Anh']
110622_A1112944249#1782#9005549698376852,110622/A1112944249#1782#9005549698376852.wav,EM ĐI ĐẾN SỐ NHÀ TÁM LĂM LÀ ĐỨNG Ở ĐẤY RỒI ,EM ĐI ĐẾN SỐ NHÀ 85 LÀ ĐỨNG Ở ĐẤY RỒI,110622,1.915688140061848,5.1477017829608585,"['Tạp âm', 'Đọc khó nghe']"
110622_A114243287#13045#9005549965284355,110622/A114243287#13045#9005549965284355.wav,BÂY GIỜ LÀ MẤY GIỜ,BÂY GIỜ LÀ MẤY GIỜ,110622,0.9870747241469398,2.079334162635951,['Tạp âm']
110622_A114916571#13060#9005548885675619,110622/A114916571#13060#9005548885675619.wav,EM NGHE,EM NGHE,110622,0.4270523321956771,1.1540318543799772,['Tạp âm']
110622_A1118325910#13067#9005549050009902,110622/A1118325910#13067#9005549050009902.wav,HÔM NAY NGÀY MẤY THÁNG MẤY,HÔM NAY NGÀY MẤY THÁNG MẤY,110622,1.1951450511945392,2.754732081911263,['Tạp âm']
110622_A114471067#11887#9005550266044012,110622/A114471067#11887#9005550266044012.wav, MỞ NHẠC KHÔNG LỜI, MỞ NHẠC KHÔNG LỜI,110622,0.9511378906205274,2.2459962326189933,['Tạp âm']
110622_A1112315777#1734#9005548960964938,110622/A1112315777#1734#9005548960964938.wav,ĐÓNG CỬA,ĐÓNG CỬA,110622,1.962647420835037,3.511962383248173,['Tạp âm']
110622_A1118803576#13109#9005550087961067,110622/A1118803576#13109#9005550087961067.wav,TIN TỨC NGÀY MỚI NGÀY HÔM NAY,TIN TỨC NGÀY MỚI NGÀY HÔM NAY,110622,3.6539726962457326,5.413714361269692,['Tạp âm']
110622_A1118953614#13062#9005549267380816,110622/A1118953614#13062#9005549267380816.wav,TẠM DỪNG,TẠM DỪNG,110622,0.9760184869169516,1.668878555176337,['Tạp âm']
110622_A1118637866#11907#9005548799305171,110622/A1118637866#11907#9005548799305171.wav,MỞ NHẠC TRỊNH CÔNG SƠN,MỞ NHẠC TRỊNH CÔNG SƠN,110622,1.9120238907849827,3.807405010859447,['Tạp âm']
110622_A1118637866#11907#9005549320278405,110622/A1118637866#11907#9005549320278405.wav, MỞ MÁY LẠNH, MỞ MÁY LẠNH,110622,1.3578907849829351,2.63910278855104,['Tạp âm']
110622_A1118704057#11868#9005547916963403,110622/A1118704057#11868#9005547916963403.wav,TẮT NHẠC TRỮ TÌNH,TẮT NHẠC TRỮ TÌNH,110622,1.2755003536310798,2.3496450511945395,['Tạp âm']
110622_A114243287#13045#9005550181620314,110622/A114243287#13045#9005550181620314.wav,BÀI TIẾP THEO,BÀI TIẾP THEO,110622,0.9271911262798634,2.2024923208191125,['Tạp âm']
110622_A114243287#13045#9005549012735750,110622/A114243287#13045#9005549012735750.wav,,,110622,0.5766655290102389,2.149775170648464,['Tạp âm']
110622_A114243287#13045#9005549105687463,110622/A114243287#13045#9005549105687463.wav,MẤY GIỜ RỒI,MẤY GIỜ RỒI,110622,1.1462599544937428,2.73169795221843,['Tạp âm']
110622_A114243287#13045#9005549620400151,110622/A114243287#13045#9005549620400151.wav,TẮT NHẠC,TẮT NHẠC,110622,1.6922447383390216,3.565789224583721,['Tạp âm']
110622_A114243287#13045#9005548559438554,110622/A114243287#13045#9005548559438554.wav,KỂ CHUYỆN,KỂ CHUYỆN,110622,1.36756228668942,2.834373720136518,['Tạp âm']
110622_A1118162418#13021#9005550271658017,110622/A1118162418#13021#9005550271658017.wav,XẠO QUÁ ,XẠO QUÁ ,110622,1.0463077360637087,2.84,['Tạp âm']
110622_A1112138914#1850#9005548887549506,110622/A1112138914#1850#9005548887549506.wav,MỞ GIAO HƯỞNG THÍNH PHÒNG,MỞ GIAO HƯỞNG THÍNH PHÒNG,110622,0.9622925199089872,3.1713002709636933,['Tạp âm']
110622_A1118124156#13183#9005547945529298,110622/A1118124156#13183#9005547945529298.wav, CÁI TO CÁI NHỎ NÀY BẮT MUA LÀ BỐN CÁI,CÁI TO CÁI NHỎ NÀY BẮT MUA LÀ 4 CÁI,110622,2.6424867747440275,6.831837883959045,['Tạp âm']
110622_A1118095621#13162#9005549340799859,110622/A1118095621#13162#9005549340799859.wav,NHẠC HÒA TẤU TRỮ TÌNH,NHẠC HÒA TẤU TRỮ TÌNH,110622,2.092154863481227,4.468444965870306,['Tạp âm']
110622_A1118773064#13161#9005550357912310,110622/A1118773064#13161#9005550357912310.wav,TẮT NHẠC,TẮT NHẠC,110622,0.6167679180887373,1.9476558589306028,['Tạp âm']
110622_A1112324274#13160#9005549513277163,110622/A1112324274#13160#9005549513277163.wav,ĐÓNG RÈM,ĐÓNG RÈM,110622,1.6106740614334467,3.222064846416382,['Tạp âm']
110622_A1118472472#13154#9005547925184827,110622/A1118472472#13154#9005547925184827.wav,MỞ NHẠC RÙY MÍT  NHẠC TRẺ,MỞ NHẠC REMIX NHẠC TRẺ,110622,1.0102397610921503,4.130215443686007,['Tạp âm']
110622_A1118272917#13148#9005548447977477,110622/A1118272917#13148#9005548447977477.wav,MỞ NHẠC KHÔNG LỜI,MỞ NHẠC KHÔNG LỜI,110622,1.3053029010238908,3.823208191126279,['Tạp âm']
110622_A1118938680#13138#9005549841635311,110622/A1118938680#13138#9005549841635311.wav,DỪNG PHÁT,DỪNG PHÁT,110622,0.8879163822525598,2.376682701158341,['Tạp âm']
110622_A1118803576#13109#9005549662394961,110622/A1118803576#13109#9005549662394961.wav,MỞ BÀI ÍT THÔI,MỞ BÀI ÍT THÔI,110622,1.0,3.5735439294473608,['Tạp âm']
110622_A1118712196#13093#9005548478572354,110622/A1118712196#13093#9005548478572354.wav,DỪNG PHÁT,DỪNG PHÁT,110622,0.95496885665529,2.3195814846416383,['Tạp âm']
110622_A1113288574#13074#9005548734960186,110622/A1113288574#13074#9005548734960186.wav,,,110622,2.502141638225256,4.773522108843537,['Tạp âm']
110622_A114243287#13045#9005549528762266,110622/A114243287#13045#9005549528762266.wav,BÀI TIẾP THEO,BÀI TIẾP THEO,110622,0.8087090443686006,2.101482935153583,['Tạp âm']
110622_A1118162418#13021#9005549928357267,110622/A1118162418#13021#9005549928357267.wav,,,110622,0.0,3.2824661547212743,['Đọc khó nghe']
110622_A1119168476#13018#9005548400195130,110622/A1119168476#13018#9005548400195130.wav,KHÔNG CÓ GÌ,0 CÓ GÌ,110622,1.2675499146757678,2.685741183162685,['Tạp âm']
110622_A1118875104#13007#9005550118815667,110622/A1118875104#13007#9005550118815667.wav,HÔM NAY LÀ THỨ MẤY,HÔM NAY LÀ THỨ MẤY,110622,2.148226962457338,4.289455500732301,['Tạp âm']
110622_A1112581013#1842#9005550367957609,110622/A1112581013#1842#9005550367957609.wav,MỞ NHẠC,MỞ NHẠC,110622,0.8842535947712419,2.322095751633987,['Tạp âm']
110622_A1119863683#12979#9005549861375288,110622/A1119863683#12979#9005549861375288.wav,TẮT NHẠC ĐI,TẮT NHẠC ĐI,110622,0.7325716723549502,2.462956484641638,['Tạp âm']
110622_A1118947581#12194#9005550433951411,110622/A1118947581#12194#9005550433951411.wav,NGỦ ĐẤY ĐẦY RA,NGỦ ĐẤY ĐẦY RA,110622,1.094962457337884,2.74392377701934,['Tạp âm']
110622_A1119863683#12979#9005549843849541,110622/A1119863683#12979#9005549843849541.wav,,0,110622,1.0437454493742893,2.1737508532423213,['Tạp âm']
110622_A1119863683#12979#9005550467896418,110622/A1119863683#12979#9005550467896418.wav,KỂ CHUYỆN CHO TÔI,KỂ CHUYỆN CHO TÔI ,110622,1.2992020762229808,2.517722411831627,['Tạp âm']
110622_A1049363902#12965#9005549234762422,110622/A1049363902#12965#9005549234762422.wav,DỪNG TIN TỨC,DỪNG TIN TỨC,110622,1.2243964732650738,3.206087281233576,['Tạp âm']
110622_A1119534514#12931#9005549652228454,110622/A1119534514#12931#9005549652228454.wav,,,110622,0.0,2.97,['Đọc khó nghe']
110622_A1119534514#12931#9005549561577936,110622/A1119534514#12931#9005549561577936.wav,TĂNG ÂM LƯỢNG,TĂNG ÂM LƯỢNG,110622,0.9709010238907848,2.9293054607508533,['Tạp âm']
110622_A117136571#12948#9005550185851217,110622/A117136571#12948#9005550185851217.wav,TẮT LU TÚT,TẮT BLUETOOTH,110622,0.5650503412969283,2.1407042093287827,['Tạp âm']
110622_A1118832116#12910#9005548131616253,110622/A1118832116#12910#9005548131616253.wav,MỞ ĐÈN HAI,MỞ ĐÈN 2,110622,1.1742303754266212,2.6254997155858937,['Tạp âm']
110622_A1118832116#12910#9005548135506425,110622/A1118832116#12910#9005548135506425.wav,TẮT ĐÈN MỘT,TẮT ĐÈN 1,110622,0.6365733788395904,2.6001151877133104,['Tạp âm']
110622_A1118832116#12910#9005548278990045,110622/A1118832116#12910#9005548278990045.wav,MỞ QUẠT PHÒNG KHÁCH ,MỞ QUẠT PHÒNG KHÁCH ,110622,0.887096843003413,2.447893771331058,['Tạp âm']
110622_A1118002192#12909#9005549402897124,110622/A1118002192#12909#9005549402897124.wav,MẤY GIỜ RỒI,MẤY GIỜ RỒI,110622,0.7147134527872582,2.438713737201365,['Tạp âm']
110622_A117482145#12902#9005550436228178,110622/A117482145#12902#9005550436228178.wav,THỜI TIẾT NGÀY MAI THẾ NÀO,THỜI TIẾT NGÀY MAI THẾ NÀO,110622,1.371679180887372,3.525572810011377,['Tạp âm']
110622_A1118712709#12901#9005548284589808,110622/A1118712709#12901#9005548284589808.wav,,,110622,0.7105008532423208,2.3639503697383395,['Tạp âm']
110622_A1118832116#12910#9005548992424730,110622/A1118832116#12910#9005548992424730.wav,,,110622,1.1682309442548346,2.9582622298065977,['Tạp âm']
110622_A1118472681#12778#9005549534531467,110622/A1118472681#12778#9005549534531467.wav,COI  PHIM,COI PHIM,110622,0.3604914675767918,1.4112901023890787,['Tạp âm']
110622_A1118539372#12776#9005549485875598,110622/A1118539372#12776#9005549485875598.wav,MỞ NHẠC THIẾU NHI,MỞ NHẠC THIẾU NHI,110622,0.81,2.6305060696556004,['Tạp âm']
110622_A1118539372#12776#9005549784234783,110622/A1118539372#12776#9005549784234783.wav,MỞ BÀI ,MỞ BÀI ,110622,1.4167707622298065,3.379223549488055,['Tạp âm']
110622_A1118539372#12776#9005549834027811,110622/A1118539372#12776#9005549834027811.wav,TẮT TI VI,TẮT TIVI,110622,0.5948031854379977,2.405228953356086,['Tạp âm']
110622_A1118539372#12776#9005549609680657,110622/A1118539372#12776#9005549609680657.wav,TẮT TI VI,TẮT TIVI,110622,1.3088084470989765,3.4227498797704,['Tạp âm']
110622_A114491991#12773#9005548705651030,110622/A114491991#12773#9005548705651030.wav,TẠM DỪNG,TẠM DỪNG,110622,0.8272781569965871,2.066215870307168,['Tạp âm']
110622_A1118914755#12886#9005549653808784,110622/A1118914755#12886#9005549653808784.wav,TĂNG NHIỆT ĐỘ ĐIỀU HÒA LÊN HAI MƯƠI LĂM,TĂNG NHIỆT ĐỘ ĐIỀU HÒA LÊN 25,110622,2.3668299203640504,4.93343155080214,['Tạp âm']
110622_A1118865762#12861#9005550294121313,110622/A1118865762#12861#9005550294121313.wav,EM NGHE ,EM NGHE ,110622,0.2572713310580204,1.3641678043230945,['Tạp âm']
110622_A1048912867#12813#9005549305677029,110622/A1048912867#12813#9005549305677029.wav,TẮT NHẠC,TẮT NHẠC,110622,1.0796979522184305,2.1536313993174057,['Tạp âm']
110622_A1112187087#12790#9005549736246387,110622/A1112187087#12790#9005549736246387.wav,MỞ ĐÈN,MỞ ĐÈN,110622,2.5429476678043232,4.177536979005068,['Tạp âm']
110622_A1112187087#12790#9005549746509212,110622/A1112187087#12790#9005549746509212.wav,ĐÓNG CỬA,ĐÓNG CỬA,110622,0.7930149317406143,2.5422094709897607,['Tạp âm']
110622_A1203478897#12730#9005548219529894,110622/A1203478897#12730#9005548219529894.wav,TẮT ĐÈN TRẦN PHÒNG ĐÌ MA,TẮT ĐÈN TRẦN PHÒNG  ĐÌ MA,110622,0.6,2.968797781569965,['Tạp âm']
110622_A1203478897#12730#9005548979789189,110622/A1203478897#12730#9005548979789189.wav,VIẾT TẮT ,VIẾT TẮT ,110622,0.9463509670079636,2.271020451959872,['Tạp âm']
110622_A1112776141#1794#9005548526036849,110622/A1112776141#1794#9005548526036849.wav,,,110622,0.0,5.238,['Đọc khó nghe']
110622_A1112776141#1794#9005549094870834,110622/A1112776141#1794#9005549094870834.wav,NGỦ NGON,NGỦ NGON,110622,0.8927645051194539,2.4296587030716723,['Tạp âm']
110622_A1112776141#1794#9005550345082262,110622/A1112776141#1794#9005550345082262.wav,NGỦ NGON,NGỦ NGON,110622,0.9197043515358362,2.574395051194539,['Tạp âm']
110622_A1118783836#12729#9005548109800719,110622/A1118783836#12729#9005548109800719.wav, BẬT BÀI HÁT CHÚC BÉ NGỦ NGON, BẬT BÀI HÁT CHÚC BÉ NGỦ NGON,110622,1.5854091296928328,3.855678754266211,['Tạp âm']
110622_A1119863683#12979#9005550036869207,110622/A1119863683#12979#9005550036869207.wav,CÓ MAI CA ƠI ,CÓ MAIKA ƠI ,110622,0.2557110352673492,2.262579635949943,['Tạp âm']
110622_A1049363902#12965#9005548710069299,110622/A1049363902#12965#9005548710069299.wav,MỞ NHẠC ĐEN VÂU ,MỞ NHẠC ĐEN VÂU,110622,0.870867747440273,2.7282738054607507,['Tạp âm']
110622_A1049363902#12965#9005549221878441,110622/A1049363902#12965#9005549221878441.wav,TẮT TI VI,TẮT TIVI,110622,0.809508816837315,2.2270265927189987,['Tạp âm']
110622_A1118766030#12940#9005549154537530,110622/A1118766030#12940#9005549154537530.wav,NHẠC TÂM TRẠNG,NHẠC TÂM TRẠNG,110622,0.887219141069397,2.547999857792946,['Tạp âm']
110622_A1118766030#12940#9005549297871085,110622/A1118766030#12940#9005549297871085.wav,BÁO THỨC LÚC NĂM GIỜ SÁNG,BÁO THỨC LÚC 5 GIỜ  SÁNG,110622,0.5922639362912401,2.911362938256283,['Tạp âm']
